snapshot_date,checkin,checkout,ttt,los,page_offset,rank_in_search,name,price_raw,review_score,review_count,stars,distance,room_type,cancellation,card_text,url
2026-01-23,2026-02-01,2026-02-05,9,4,75,79,Motto By Hilton New York City Times Square,US$644,8.1,2252,3,1 km from downtown,"Queen Room
1 queen bed
Free cancellation
No prepayment needed – pay at the property","Motto By Hilton New York City Times Square
Opens in new window
Manhattan, New YorkShow on map
1 km from downtownSubway Access
Scored 8.1
8.1
Very Good
2,252 reviews
Location 9.5
Queen Room
1 queen bed
Free cancellation
No prepayment needed – pay at the property
4 nights, 2 adults
US$644
Price US$644
Includes taxes and fees
See availability","Motto By Hilton New York City Times Square
Opens in new window
Manhattan, New YorkShow on map
1 km from downtownSubway Access
Scored 8.1
8.1
Very Good
2,252 reviews
Location 9.5
Queen Room
1 queen bed
Free cancellation
No prepayment needed – pay at the property
4 nights, 2 adults
US$644
Price US$644
Includes taxes and fees
See availability",https://www.booking.com/hotel/us/motto-by-hilton-new-york-city-times-square.html?aid=304142&label=mkt123sc-a359b206-cac8-4f42-ba24-024111d3fb68&ucfs=1&arphpl=1&checkin=2026-02-01&checkout=2026-02-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=79&sr_order=popularity&srpvid=0f15e50032d140aea36a373dabbf8c74&srepoch=1769179822&all_sr_blocks=1019955103_374458572_2_40_0&highlighted_blocks=1019955103_374458572_2_40_0&matching_block_id=1019955103_374458572_2_40_0&sr_pri_blocks=1019955103_374458572_2_40_0__64398&from=searchresults
2026-01-23,2026-02-01,2026-02-05,9,4,75,80,Riu Plaza New York Times Square,US$882,8.6,7037,4,1 km from downtown,"Deluxe King Room
1 king bed
Breakfast included
We have 5 left at this price",,"Riu Plaza New York Times Square
Opens in new window
Hell's Kitchen, New YorkShow on map
1 km from downtownSubway Access
Sustainability certification
Scored 8.6
8.6
Excellent
7,037 reviews
Location 9.5
Deluxe King Room
1 king bed
Breakfast included
We have 5 left at this price
4 nights, 2 adults
US$1,168US$882
Original price US$1,168. Current price US$882.
Includes taxes and fees
See availability",https://www.booking.com/hotel/us/riu-plaza-new-york-times-square.html?aid=304142&label=mkt123sc-a359b206-cac8-4f42-ba24-024111d3fb68&ucfs=1&arphpl=1&checkin=2026-02-01&checkout=2026-02-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=80&sr_order=popularity&srpvid=0f15e50032d140aea36a373dabbf8c74&srepoch=1769179822&all_sr_blocks=139791602_97397666_2_1_0_862624&highlighted_blocks=139791602_97397666_2_1_0_862624&matching_block_id=139791602_97397666_2_1_0_862624&sr_pri_blocks=139791602_97397666_2_1_0_862624_88180&from_sustainable_property_sr=1&from=searchresults
2026-01-23,2026-02-01,2026-02-05,9,4,75,81,M Social Hotel New York Times Square,US$947,8.4,12573,4,0.6 km from downtown,"Social City View King
1 king bed • Free crib always available
Free cancellation
No prepayment needed – pay at the property
We have 1 left at this price","M Social Hotel New York Times Square
Opens in new window
Featured
This property matches your criteria and may be ranked higher in your search results. It will pay us a higher commission if you make a booking.
Manhattan, New YorkShow on map
0.6 km from downtownSubway Access
Scored 8.4
8.4
Very Good
12,573 reviews
Location 9.6
Social City View King
1 king bed • Free crib always available
Free cancellation
No prepayment needed – pay at the property
We have 1 left at this price
4 nights, 2 adults
US$1,031US$947
Original price US$1,031. Current price US$947.
Includes taxes and fees
See availability","M Social Hotel New York Times Square
Opens in new window
Featured
This property matches your criteria and may be ranked higher in your search results. It will pay us a higher commission if you make a booking.
Manhattan, New YorkShow on map
0.6 km from downtownSubway Access
Scored 8.4
8.4
Very Good
12,573 reviews
Location 9.6
Social City View King
1 king bed • Free crib always available
Free cancellation
No prepayment needed – pay at the property
We have 1 left at this price
4 nights, 2 adults
US$1,031US$947
Original price US$1,031. Current price US$947.
Includes taxes and fees
See availability",https://www.booking.com/hotel/us/new-york-times-square.html?aid=304142&label=mkt123sc-a359b206-cac8-4f42-ba24-024111d3fb68&ucfs=1&arphpl=1&checkin=2026-02-01&checkout=2026-02-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=81&sr_order=popularity&srpvid=0f15e50032d140aea36a373dabbf8c74&srepoch=1769179822&all_sr_blocks=5747329_403797466_2_2_0_660602&highlighted_blocks=5747329_403797466_2_2_0_660602&matching_block_id=5747329_403797466_2_2_0_660602&sr_pri_blocks=5747329_403797466_2_2_0_660602_94738&from=searchresults
2026-01-23,2026-02-01,2026-02-05,9,4,75,82,Romer Hell's Kitchen,US$924,8.6,4187,4,0.6 km from downtown,"Deluxe King Room
1 king bed
Free cancellation
No prepayment needed – pay at the property","Romer Hell's Kitchen
Opens in new window
Featured
This property matches your criteria and may be ranked higher in your search results. It will pay us a higher commission if you make a booking.
Hell's Kitchen, New YorkShow on map
0.6 km from downtownSubway Access
Sustainability certification
Scored 8.6
8.6
Excellent
4,187 reviews
Location 9.6
Deluxe King Room
1 king bed
Free cancellation
No prepayment needed – pay at the property
4 nights, 2 adults
US$979US$924
Original price US$979. Current price US$924.
Includes taxes and fees
See availability","Romer Hell's Kitchen
Opens in new window
Featured
This property matches your criteria and may be ranked higher in your search results. It will pay us a higher commission if you make a booking.
Hell's Kitchen, New YorkShow on map
0.6 km from downtownSubway Access
Sustainability certification
Scored 8.6
8.6
Excellent
4,187 reviews
Location 9.6
Deluxe King Room
1 king bed
Free cancellation
No prepayment needed – pay at the property
4 nights, 2 adults
US$979US$924
Original price US$979. Current price US$924.
Includes taxes and fees
See availability",https://www.booking.com/hotel/us/romer-hell-39-s-kitchen.html?aid=304142&label=mkt123sc-a359b206-cac8-4f42-ba24-024111d3fb68&ucfs=1&arphpl=1&checkin=2026-02-01&checkout=2026-02-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=82&sr_order=popularity&srpvid=0f15e50032d140aea36a373dabbf8c74&srepoch=1769179822&all_sr_blocks=1002769926_388445017_2_2_0&highlighted_blocks=1002769926_388445017_2_2_0&matching_block_id=1002769926_388445017_2_2_0&sr_pri_blocks=1002769926_388445017_2_2_0__92445&from_sustainable_property_sr=1&from=searchresults
2026-01-23,2026-02-01,2026-02-05,9,4,75,83,"The Mayfair Hotel Times Square, an Ascend Collection",US$496,8.3,3451,3,0.8 km from downtown,"Standard Full Room
1 full bed
Free cancellation
We have 1 left at this price","The Mayfair Hotel Times Square, an Ascend Collection
Opens in new window
Manhattan, New YorkShow on map
0.8 km from downtownSubway Access
Scored 8.3
8.3
Very Good
3,451 reviews
Location 9.5
Standard Full Room
1 full bed
Free cancellation
We have 1 left at this price
4 nights, 2 adults
US$496
Price US$496
Includes taxes and fees
See availability","The Mayfair Hotel Times Square, an Ascend Collection
Opens in new window
Manhattan, New YorkShow on map
0.8 km from downtownSubway Access
Scored 8.3
8.3
Very Good
3,451 reviews
Location 9.5
Standard Full Room
1 full bed
Free cancellation
We have 1 left at this price
4 nights, 2 adults
US$496
Price US$496
Includes taxes and fees
See availability",https://www.booking.com/hotel/us/mayfair-new-york.html?aid=304142&label=mkt123sc-a359b206-cac8-4f42-ba24-024111d3fb68&ucfs=1&arphpl=1&checkin=2026-02-01&checkout=2026-02-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=83&sr_order=popularity&srpvid=0f15e50032d140aea36a373dabbf8c74&srepoch=1769179822&all_sr_blocks=18611813_407998847_2_0_0_838097&highlighted_blocks=18611813_407998847_2_0_0_838097&matching_block_id=18611813_407998847_2_0_0_838097&sr_pri_blocks=18611813_407998847_2_0_0_838097_49572&from=searchresults
2026-01-23,2026-02-01,2026-02-05,9,4,75,84,Park Central Hotel New York,US$716,7.4,8511,4,400 m from downtown,"Classic King Room
1 king bed
Free cancellation","Park Central Hotel New York
Opens in new window
Featured
This property matches your criteria and may be ranked higher in your search results. It will pay us a higher commission if you make a booking.
Manhattan, New YorkShow on map
400 m from downtownSubway Access
Scored 7.4
7.4
Good
8,511 reviews
Location 9.3
Classic King Room
1 king bed
Free cancellation
4 nights, 2 adults
US$744US$716
Original price US$744. Current price US$716.
Includes taxes and fees
See availability","Park Central Hotel New York
Opens in new window
Featured
This property matches your criteria and may be ranked higher in your search results. It will pay us a higher commission if you make a booking.
Manhattan, New YorkShow on map
400 m from downtownSubway Access
Scored 7.4
7.4
Good
8,511 reviews
Location 9.3
Classic King Room
1 king bed
Free cancellation
4 nights, 2 adults
US$744US$716
Original price US$744. Current price US$716.
Includes taxes and fees
See availability",https://www.booking.com/hotel/us/park-central.html?aid=304142&label=mkt123sc-a359b206-cac8-4f42-ba24-024111d3fb68&ucfs=1&arphpl=1&checkin=2026-02-01&checkout=2026-02-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=84&sr_order=popularity&srpvid=0f15e50032d140aea36a373dabbf8c74&srepoch=1769179822&all_sr_blocks=5698530_118557083_2_0_0_660600&highlighted_blocks=5698530_118557083_2_0_0_660600&matching_block_id=5698530_118557083_2_0_0_660600&sr_pri_blocks=5698530_118557083_2_0_0_660600_71650&from=searchresults
2026-01-23,2026-02-01,2026-02-05,9,4,75,85,LUMA Hotel - Times Square,"US$1,150",9.1,3690,4,1.5 km from downtown,"Metro King Studio with Sofa Bed
1 king bed
Free cancellation
No prepayment needed – pay at the property
We have 2 left at this price","LUMA Hotel - Times Square
Opens in new window
Manhattan, New YorkShow on map
1.5 km from downtownSubway Access
Scored 9.1
9.1
Wonderful
3,690 reviews
Location 9.8
Metro King Studio with Sofa Bed
1 king bed
Free cancellation
No prepayment needed – pay at the property
We have 2 left at this price
4 nights, 2 adults
US$1,150
Price US$1,150
Includes taxes and fees
See availability","LUMA Hotel - Times Square
Opens in new window
Manhattan, New YorkShow on map
1.5 km from downtownSubway Access
Scored 9.1
9.1
Wonderful
3,690 reviews
Location 9.8
Metro King Studio with Sofa Bed
1 king bed
Free cancellation
No prepayment needed – pay at the property
We have 2 left at this price
4 nights, 2 adults
US$1,150
Price US$1,150
Includes taxes and fees
See availability",https://www.booking.com/hotel/us/luma-times-square.html?aid=304142&label=mkt123sc-a359b206-cac8-4f42-ba24-024111d3fb68&ucfs=1&arphpl=1&checkin=2026-02-01&checkout=2026-02-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=85&sr_order=popularity&srpvid=0f15e50032d140aea36a373dabbf8c74&srepoch=1769179822&all_sr_blocks=203153903_131589085_3_2_0&highlighted_blocks=203153903_131589085_3_2_0&matching_block_id=203153903_131589085_3_2_0&sr_pri_blocks=203153903_131589085_3_2_0__115031&from=searchresults
2026-01-23,2026-02-01,2026-02-05,9,4,75,86,Aura Hotel Times Square,US$690,8.1,1411,4,1.3 km from downtown,"Standard Full Room
1 full bed
Free cancellation","Aura Hotel Times Square
Opens in new window
Manhattan, New YorkShow on map
1.3 km from downtownSubway Access
Scored 8.1
8.1
Very Good
1,411 reviews
Location 9.6
Early 2026 Deal
Standard Full Room
1 full bed
Free cancellation
4 nights, 2 adults
US$910US$690
Original price US$910. Current price US$690.
Includes taxes and fees
See availability","Aura Hotel Times Square
Opens in new window
Manhattan, New YorkShow on map
1.3 km from downtownSubway Access
Scored 8.1
8.1
Very Good
1,411 reviews
Location 9.6
Early 2026 Deal
Standard Full Room
1 full bed
Free cancellation
4 nights, 2 adults
US$910US$690
Original price US$910. Current price US$690.
Includes taxes and fees
See availability",https://www.booking.com/hotel/us/aura-hotel-time-square.html?aid=304142&label=mkt123sc-a359b206-cac8-4f42-ba24-024111d3fb68&ucfs=1&arphpl=1&checkin=2026-02-01&checkout=2026-02-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=86&sr_order=popularity&srpvid=0f15e50032d140aea36a373dabbf8c74&srepoch=1769179822&all_sr_blocks=5611016_334029545_2_2_0&highlighted_blocks=5611016_334029545_2_2_0&matching_block_id=5611016_334029545_2_2_0&sr_pri_blocks=5611016_334029545_2_2_0__68953&from=searchresults
2026-01-23,2026-02-01,2026-02-05,9,4,75,87,The Michelangelo Hotel,US$995,8.5,1641,4,0.7 km from downtown,"Deluxe King Room
1 king bed
We have 5 left at this price",,"The Michelangelo Hotel
Opens in new window
Featured
This property matches your criteria and may be ranked higher in your search results. It will pay us a higher commission if you make a booking.
Manhattan, New YorkShow on map
0.7 km from downtownSubway Access
Scored 8.5
8.5
Very Good
1,641 reviews
Location 9.5
Deluxe King Room
1 king bed
We have 5 left at this price
4 nights, 2 adults
US$1,036US$995
Original price US$1,036. Current price US$995.
Includes taxes and fees
See availability",https://www.booking.com/hotel/us/the-michelangelo.html?aid=304142&label=mkt123sc-a359b206-cac8-4f42-ba24-024111d3fb68&ucfs=1&arphpl=1&checkin=2026-02-01&checkout=2026-02-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=87&sr_order=popularity&srpvid=0f15e50032d140aea36a373dabbf8c74&srepoch=1769179822&all_sr_blocks=5624316_91458674_0_40_0_1243057&highlighted_blocks=5624316_91458674_0_40_0_1243057&matching_block_id=5624316_91458674_0_40_0_1243057&sr_pri_blocks=5624316_91458674_0_40_0_1243057_99489&from=searchresults
2026-01-23,2026-02-01,2026-02-05,9,4,75,88,Millennium Hotel Broadway Times Square,US$704,7.5,9967,4,1.3 km from downtown,"Standard Queen Room
1 queen bed
Free cancellation","Millennium Hotel Broadway Times Square
Opens in new window
Manhattan, New YorkShow on map
1.3 km from downtownSubway Access
Scored 7.5
7.5
Good
9,967 reviews
Location 9.4
Standard Queen Room
1 queen bed
Free cancellation
4 nights, 2 adults
US$801US$704
Original price US$801. Current price US$704.
Includes taxes and fees
See availability","Millennium Hotel Broadway Times Square
Opens in new window
Manhattan, New YorkShow on map
1.3 km from downtownSubway Access
Scored 7.5
7.5
Good
9,967 reviews
Location 9.4
Standard Queen Room
1 queen bed
Free cancellation
4 nights, 2 adults
US$801US$704
Original price US$801. Current price US$704.
Includes taxes and fees
See availability",https://www.booking.com/hotel/us/millennium-broadway.html?aid=304142&label=mkt123sc-a359b206-cac8-4f42-ba24-024111d3fb68&ucfs=1&arphpl=1&checkin=2026-02-01&checkout=2026-02-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=88&sr_order=popularity&srpvid=0f15e50032d140aea36a373dabbf8c74&srepoch=1769179822&all_sr_blocks=5594843_418569103_2_0_0_684002&highlighted_blocks=5594843_418569103_2_0_0_684002&matching_block_id=5594843_418569103_2_0_0_684002&sr_pri_blocks=5594843_418569103_2_0_0_684002_70376&from=searchresults
2026-01-23,2026-02-01,2026-02-05,9,4,75,89,Pod Times Square,US$481,8.5,19760,3,1.4 km from downtown,"Bunk Pod
2 twin beds
Free cancellation
No prepayment needed – pay at the property
We have 5 left at this price","Pod Times Square
Opens in new window
Hell's Kitchen, New YorkShow on map
1.4 km from downtownSubway Access
Scored 8.5
8.5
Very Good
19,760 reviews
Location 9.5
Bunk Pod
2 twin beds
Free cancellation
No prepayment needed – pay at the property
We have 5 left at this price
4 nights, 2 adults
US$542US$481
Original price US$542. Current price US$481.
Includes taxes and fees
See availability","Pod Times Square
Opens in new window
Hell's Kitchen, New YorkShow on map
1.4 km from downtownSubway Access
Scored 8.5
8.5
Very Good
19,760 reviews
Location 9.5
Bunk Pod
2 twin beds
Free cancellation
No prepayment needed – pay at the property
We have 5 left at this price
4 nights, 2 adults
US$542US$481
Original price US$542. Current price US$481.
Includes taxes and fees
See availability",https://www.booking.com/hotel/us/pod-times-square.html?aid=304142&label=mkt123sc-a359b206-cac8-4f42-ba24-024111d3fb68&ucfs=1&arphpl=1&checkin=2026-02-01&checkout=2026-02-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=89&sr_order=popularity&srpvid=0f15e50032d140aea36a373dabbf8c74&srepoch=1769179822&all_sr_blocks=237726011_383159592_2_0_0&highlighted_blocks=237726011_383159592_2_0_0&matching_block_id=237726011_383159592_2_0_0&sr_pri_blocks=237726011_383159592_2_0_0__48080&from=searchresults
2026-01-23,2026-02-01,2026-02-05,9,4,75,90,Park Terrace Hotel,"US$1,577",8.8,2494,4,1.7 km from downtown,"Mobility Accessible Premier Room
1 queen bed
Free cancellation","Park Terrace Hotel
Opens in new window
Manhattan, New YorkShow on map
1.7 km from downtownSubway Access
Scored 8.8
8.8
Excellent
2,494 reviews
Location 9.7
Mobility Accessible Premier Room
1 queen bed
Free cancellation
4 nights, 2 adults
US$1,577
Price US$1,577
Includes taxes and fees
See availability","Park Terrace Hotel
Opens in new window
Manhattan, New YorkShow on map
1.7 km from downtownSubway Access
Scored 8.8
8.8
Excellent
2,494 reviews
Location 9.7
Mobility Accessible Premier Room
1 queen bed
Free cancellation
4 nights, 2 adults
US$1,577
Price US$1,577
Includes taxes and fees
See availability",https://www.booking.com/hotel/us/park-terrace.html?aid=304142&label=mkt123sc-a359b206-cac8-4f42-ba24-024111d3fb68&ucfs=1&arphpl=1&checkin=2026-02-01&checkout=2026-02-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=90&sr_order=popularity&srpvid=0f15e50032d140aea36a373dabbf8c74&srepoch=1769179822&all_sr_blocks=219025208_0_2_0_0&highlighted_blocks=219025208_0_2_0_0&matching_block_id=219025208_0_2_0_0&sr_pri_blocks=219025208_0_2_0_0__157706&from=searchresults
2026-01-23,2026-02-01,2026-02-05,9,4,75,91,Carnegie Hotel,US$951,8.8,2047,4,400 m from downtown,"Superior Queen Room
1 queen bed",,"Carnegie Hotel
Opens in new window
Manhattan, New YorkShow on map
400 m from downtownSubway Access
Scored 8.8
8.8
Excellent
2,047 reviews
Location 9.7
Superior Queen Room
1 queen bed
4 nights, 2 adults
US$1,042US$951
Original price US$1,042. Current price US$951.
Includes taxes and fees
See availability",https://www.booking.com/hotel/us/carnegie-hotel-new-york.html?aid=304142&label=mkt123sc-a359b206-cac8-4f42-ba24-024111d3fb68&ucfs=1&arphpl=1&checkin=2026-02-01&checkout=2026-02-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=91&sr_order=popularity&srpvid=0f15e50032d140aea36a373dabbf8c74&srepoch=1769179822&all_sr_blocks=191012701_92908623_2_2_0&highlighted_blocks=191012701_92908623_2_2_0&matching_block_id=191012701_92908623_2_2_0&sr_pri_blocks=191012701_92908623_2_2_0__95082&from=searchresults
2026-01-23,2026-02-01,2026-02-05,9,4,75,92,SoHo 54,US$522,7.6,4366,3,5.3 km from downtown,"TriBeCa King
1 king bed
Free cancellation","SoHo 54
Opens in new window
SoHo, New YorkShow on map
5.3 km from downtownSubway Access
Scored 7.6
7.6
Good
4,366 reviews
TriBeCa King
1 king bed
Free cancellation
4 nights, 2 adults
US$583US$522
Original price US$583. Current price US$522.
Includes taxes and fees
See availability","SoHo 54
Opens in new window
SoHo, New YorkShow on map
5.3 km from downtownSubway Access
Scored 7.6
7.6
Good
4,366 reviews
TriBeCa King
1 king bed
Free cancellation
4 nights, 2 adults
US$583US$522
Original price US$583. Current price US$522.
Includes taxes and fees
See availability",https://www.booking.com/hotel/us/soho-54-hotel.html?aid=304142&label=mkt123sc-a359b206-cac8-4f42-ba24-024111d3fb68&ucfs=1&arphpl=1&checkin=2026-02-01&checkout=2026-02-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=92&sr_order=popularity&srpvid=0f15e50032d140aea36a373dabbf8c74&srepoch=1769179822&all_sr_blocks=18778125_414439752_0_0_0&highlighted_blocks=18778125_414439752_0_0_0&matching_block_id=18778125_414439752_0_0_0&sr_pri_blocks=18778125_414439752_0_0_0__52188&from=searchresults
2026-01-23,2026-02-01,2026-02-05,9,4,75,93,Best Western Premier Empire State Hotel,US$645,8.5,1179,3,2.5 km from downtown,"Double Room with Two Double Beds
2 full beds
Free cancellation
No prepayment needed – pay at the property","Best Western Premier Empire State Hotel
Opens in new window
NoMad, New YorkShow on map
2.5 km from downtownSubway Access
Scored 8.5
8.5
Very Good
1,179 reviews
Location 9.3
Double Room with Two Double Beds
2 full beds
Free cancellation
No prepayment needed – pay at the property
4 nights, 2 adults
US$645
Price US$645
Includes taxes and fees
See availability","Best Western Premier Empire State Hotel
Opens in new window
NoMad, New YorkShow on map
2.5 km from downtownSubway Access
Scored 8.5
8.5
Very Good
1,179 reviews
Location 9.3
Double Room with Two Double Beds
2 full beds
Free cancellation
No prepayment needed – pay at the property
4 nights, 2 adults
US$645
Price US$645
Includes taxes and fees
See availability",https://www.booking.com/hotel/us/best-western-premier-empire-state.html?aid=304142&label=mkt123sc-a359b206-cac8-4f42-ba24-024111d3fb68&ucfs=1&arphpl=1&checkin=2026-02-01&checkout=2026-02-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=93&sr_order=popularity&srpvid=0f15e50032d140aea36a373dabbf8c74&srepoch=1769179822&all_sr_blocks=753594705_419710326_2_0_0&highlighted_blocks=753594705_419710326_2_0_0&matching_block_id=753594705_419710326_2_0_0&sr_pri_blocks=753594705_419710326_2_0_0__64508&from=searchresults
2026-01-23,2026-02-01,2026-02-05,9,4,75,94,The Dominick Hotel,"US$2,844",8.5,1130,5,5.1 km from downtown,"SoHi View King Room
1 king bed
Free cancellation","The Dominick Hotel
Opens in new window
SoHo, New YorkShow on map
5.1 km from downtownSubway Access
Scored 8.5
8.5
Very Good
1,130 reviews
Location 9.4
SoHi View King Room
1 king bed
Free cancellation
4 nights, 2 adults
US$3,496US$2,844
Original price US$3,496. Current price US$2,844.
Includes taxes and fees
See availability","The Dominick Hotel
Opens in new window
SoHo, New YorkShow on map
5.1 km from downtownSubway Access
Scored 8.5
8.5
Very Good
1,130 reviews
Location 9.4
SoHi View King Room
1 king bed
Free cancellation
4 nights, 2 adults
US$3,496US$2,844
Original price US$3,496. Current price US$2,844.
Includes taxes and fees
See availability",https://www.booking.com/hotel/us/the-dominick-hotel.html?aid=304142&label=mkt123sc-a359b206-cac8-4f42-ba24-024111d3fb68&ucfs=1&arphpl=1&checkin=2026-02-01&checkout=2026-02-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=94&sr_order=popularity&srpvid=0f15e50032d140aea36a373dabbf8c74&srepoch=1769179822&all_sr_blocks=23783825_368917225_2_0_0&highlighted_blocks=23783825_368917225_2_0_0&matching_block_id=23783825_368917225_2_0_0&sr_pri_blocks=23783825_368917225_2_0_0__284419&from=searchresults
2026-01-23,2026-02-01,2026-02-05,9,4,75,95,Moderne Hotel,US$494,7.7,1104,4,350 m from downtown,"Deluxe Room
1 king bed",,"Moderne Hotel
Opens in new window
Manhattan, New YorkShow on map
350 m from downtownSubway Access
Scored 7.7
7.7
Good
1,104 reviews
Location 9.4
Deluxe Room
1 king bed
4 nights, 2 adults
US$494
Price US$494
Includes taxes and fees
See availability",https://www.booking.com/hotel/us/monderne.html?aid=304142&label=mkt123sc-a359b206-cac8-4f42-ba24-024111d3fb68&ucfs=1&arphpl=1&checkin=2026-02-01&checkout=2026-02-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=95&sr_order=popularity&srpvid=0f15e50032d140aea36a373dabbf8c74&srepoch=1769179822&all_sr_blocks=18306602_0_2_0_0&highlighted_blocks=18306602_0_2_0_0&matching_block_id=18306602_0_2_0_0&sr_pri_blocks=18306602_0_2_0_0__49439&from=searchresults
2026-01-23,2026-02-01,2026-02-05,9,4,75,96,Hyatt Place New York/Midtown-South,US$698,8.1,3391,4,2 km from downtown,"King Room
1 king bed
Breakfast included
Free cancellation
No prepayment needed – pay at the property","Hyatt Place New York/Midtown-South
Opens in new window
Manhattan, New YorkShow on map
2 km from downtownSubway Access
Scored 8.1
8.1
Very Good
3,391 reviews
Location 9.4
King Room
1 king bed
Breakfast included
Free cancellation
No prepayment needed – pay at the property
4 nights, 2 adults
US$698
Price US$698
Includes taxes and fees
See availability","Hyatt Place New York/Midtown-South
Opens in new window
Manhattan, New YorkShow on map
2 km from downtownSubway Access
Scored 8.1
8.1
Very Good
3,391 reviews
Location 9.4
King Room
1 king bed
Breakfast included
Free cancellation
No prepayment needed – pay at the property
4 nights, 2 adults
US$698
Price US$698
Includes taxes and fees
See availability",https://www.booking.com/hotel/us/hyatt-place-new-york.html?aid=304142&label=mkt123sc-a359b206-cac8-4f42-ba24-024111d3fb68&ucfs=1&arphpl=1&checkin=2026-02-01&checkout=2026-02-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=96&sr_order=popularity&srpvid=0f15e50032d140aea36a373dabbf8c74&srepoch=1769179822&all_sr_blocks=46694108_380648666_2_1_0&highlighted_blocks=46694108_380648666_2_1_0&matching_block_id=46694108_380648666_2_1_0&sr_pri_blocks=46694108_380648666_2_1_0__69791&from=searchresults
2026-01-23,2026-02-01,2026-02-05,9,4,75,97,Hampton Inn Manhattan-35th St Empire State Bldg,US$733,8.4,6680,3,2 km from downtown,"King Room with King Bed - Non-Smoking
1 king bed
Breakfast included
Free cancellation
No prepayment needed – pay at the property","Hampton Inn Manhattan-35th St Empire State Bldg
Opens in new window
Manhattan, New YorkShow on map
2 km from downtownSubway Access
Sustainability certification
Scored 8.4
8.4
Very Good
6,680 reviews
Location 9.6
King Room with King Bed - Non-Smoking
1 king bed
Breakfast included
Free cancellation
No prepayment needed – pay at the property
4 nights, 2 adults
US$813US$733
Original price US$813. Current price US$733.
Includes taxes and fees
See availability","Hampton Inn Manhattan-35th St Empire State Bldg
Opens in new window
Manhattan, New YorkShow on map
2 km from downtownSubway Access
Sustainability certification
Scored 8.4
8.4
Very Good
6,680 reviews
Location 9.6
King Room with King Bed - Non-Smoking
1 king bed
Breakfast included
Free cancellation
No prepayment needed – pay at the property
4 nights, 2 adults
US$813US$733
Original price US$813. Current price US$733.
Includes taxes and fees
See availability",https://www.booking.com/hotel/us/hampton-inn-manhattan-35th-st-empire-state-bldg.html?aid=304142&label=mkt123sc-a359b206-cac8-4f42-ba24-024111d3fb68&ucfs=1&arphpl=1&checkin=2026-02-01&checkout=2026-02-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=97&sr_order=popularity&srpvid=0f15e50032d140aea36a373dabbf8c74&srepoch=1769179822&all_sr_blocks=18769901_264234119_2_1_0_979961&highlighted_blocks=18769901_264234119_2_1_0_979961&matching_block_id=18769901_264234119_2_1_0_979961&sr_pri_blocks=18769901_264234119_2_1_0_979961_73286&from_sustainable_property_sr=1&from=searchresults
